Table Coordinates: (255.29, 273.53, 255.76999999999998, 274.00998), Width: 0.47999999999998977, Height: 0.47998000000001184
Table Coordinates: (255.77, 273.53, 275.45, 274.00998), Width: 19.67999999999998, Height: 0.47998000000001184
Table Coordinates: (275.45, 273.53, 275.93001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (275.93, 273.53, 295.61, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (295.61, 273.53, 296.09001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (296.09, 273.53, 315.77, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (315.77, 273.53, 316.25001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (316.25, 273.53, 335.954, 274.00998), Width: 19.704000000000008, Height: 0.47998000000001184
Table Coordinates: (335.95, 273.53, 336.43001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (336.43, 273.53, 356.11, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (356.11, 273.53, 356.59001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (356.59, 273.53, 376.27, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (376.27, 273.53, 376.75001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (376.75, 273.53, 396.43, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (396.43, 273.53, 396.91001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (396.91, 273.53, 416.59000000000003, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (416.59, 273.53, 417.06998, 274.00998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (417.07, 273.53, 436.63, 274.00998), Width: 19.560000000000002, Height: 0.47998000000001184
Table Coordinates: (436.63, 273.53, 437.10998, 274.00998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (437.11, 273.53, 456.79, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (456.79, 273.53, 457.27001, 274.00998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (457.27, 273.53, 476.974, 274.00998), Width: 19.704000000000008, Height: 0.47998000000001184
Table Coordinates: (476.98, 273.53, 477.45998000000003, 274.00998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (477.46, 273.53, 497.14, 274.00998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (497.14, 273.53, 497.61998, 274.00998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (497.62, 273.53, 517.3, 274.00998), Width: 19.67999999999995, Height: 0.47998000000001184
Table Coordinates: (517.3, 273.53, 517.7799799999999, 274.00998), Width: 0.479979999999955, Height: 0.47998000000001184
Table Coordinates: (517.78, 273.53, 537.4599999999999, 274.00998), Width: 19.67999999999995, Height: 0.47998000000001184
Table Coordinates: (537.46, 273.53, 537.9400400000001, 274.00998), Width: 0.4800400000000309, Height: 0.47998000000001184
Table Coordinates: (537.94, 273.53, 557.62, 274.00998), Width: 19.67999999999995, Height: 0.47998000000001184
Table Coordinates: (557.62, 273.53, 558.09998, 274.00998), Width: 0.479979999999955, Height: 0.47998000000001184
Table Coordinates: (557.62, 273.53, 558.09998, 274.00998), Width: 0.479979999999955, Height: 0.47998000000001184
Table Coordinates: (54.0, 245.93, 54.48, 273.53000000000003), Width: 0.4799999999999969, Height: 27.600000000000023
Table Coordinates: (54.0, 245.45, 54.48, 245.92998), Width: 0.4799999999999969, Height: 0.47998000000001184
Table Coordinates: (54.0, 245.45, 54.48, 245.92998), Width: 0.4799999999999969, Height: 0.47998000000001184
Table Coordinates: (54.48, 245.45, 74.184, 245.92998), Width: 19.704, Height: 0.47998000000001184
Table Coordinates: (74.184, 245.93, 74.664, 273.53000000000003), Width: 0.480000000000004, Height: 27.600000000000023
Table Coordinates: (74.184, 245.45, 74.664, 245.92998), Width: 0.480000000000004, Height: 0.47998000000001184
Table Coordinates: (74.664, 245.45, 94.224, 245.92998), Width: 19.560000000000002, Height: 0.47998000000001184
Table Coordinates: (94.224, 245.93, 94.70400000000001, 273.53000000000003), Width: 0.480000000000004, Height: 27.600000000000023
Table Coordinates: (94.224, 245.45, 94.70400000000001, 245.92998), Width: 0.480000000000004, Height: 0.47998000000001184
Table Coordinates: (94.704, 245.45, 114.38399999999999, 245.92998), Width: 19.679999999999993, Height: 0.47998000000001184
Table Coordinates: (114.38, 245.93, 114.86, 273.53000000000003), Width: 0.480000000000004, Height: 27.600000000000023
Table Coordinates: (114.38, 245.45, 114.86, 245.92998), Width: 0.480000000000004, Height: 0.47998000000001184
Table Coordinates: (114.86, 245.45, 134.42, 245.92998), Width: 19.559999999999988, Height: 0.47998000000001184
Table Coordinates: (134.42, 245.93, 134.90000999999998, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (134.42, 245.45, 134.90000999999998, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (134.9, 245.45, 154.58, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (154.58, 245.93, 155.06, 273.53000000000003), Width: 0.47999999999998977, Height: 27.600000000000023
Table Coordinates: (154.58, 245.45, 155.06, 245.92998), Width: 0.47999999999998977, Height: 0.47998000000001184
Table Coordinates: (155.06, 245.45, 174.74, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (174.74, 245.93, 175.22, 273.53000000000003), Width: 0.47999999999998977, Height: 27.600000000000023
Table Coordinates: (174.74, 245.45, 175.22, 245.92998), Width: 0.47999999999998977, Height: 0.47998000000001184
Table Coordinates: (175.22, 245.45, 194.78, 245.92998), Width: 19.560000000000002, Height: 0.47998000000001184
Table Coordinates: (194.78, 245.93, 195.284, 273.53000000000003), Width: 0.5039999999999907, Height: 27.600000000000023
Table Coordinates: (194.78, 245.45, 195.284, 245.92998), Width: 0.5039999999999907, Height: 0.47998000000001184
Table Coordinates: (195.29, 245.45, 214.97, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (214.97, 245.93, 215.45, 273.53000000000003), Width: 0.47999999999998977, Height: 27.600000000000023
Table Coordinates: (214.97, 245.45, 215.45, 245.92998), Width: 0.47999999999998977, Height: 0.47998000000001184
Table Coordinates: (215.45, 245.45, 235.13, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (235.13, 245.93, 235.60999999999999, 273.53000000000003), Width: 0.47999999999998977, Height: 27.600000000000023
Table Coordinates: (235.13, 245.45, 235.60999999999999, 245.92998), Width: 0.47999999999998977, Height: 0.47998000000001184
Table Coordinates: (235.61, 245.45, 255.29000000000002, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (255.29, 245.93, 255.76999999999998, 273.53000000000003), Width: 0.47999999999998977, Height: 27.600000000000023
Table Coordinates: (255.29, 245.45, 255.76999999999998, 245.92998), Width: 0.47999999999998977, Height: 0.47998000000001184
Table Coordinates: (255.77, 245.45, 275.45, 245.92998), Width: 19.67999999999998, Height: 0.47998000000001184
Table Coordinates: (275.45, 245.93, 275.93001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (275.45, 245.45, 275.93001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (275.93, 245.45, 295.61, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (295.61, 245.93, 296.09001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (295.61, 245.45, 296.09001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (296.09, 245.45, 315.77, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (315.77, 245.93, 316.25001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (315.77, 245.45, 316.25001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (316.25, 245.45, 335.954, 245.92998), Width: 19.704000000000008, Height: 0.47998000000001184
Table Coordinates: (335.95, 245.93, 336.43001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (335.95, 245.45, 336.43001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (336.43, 245.45, 356.11, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (356.11, 245.93, 356.59001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (356.11, 245.45, 356.59001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (356.59, 245.45, 376.27, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (376.27, 245.93, 376.75001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (376.27, 245.45, 376.75001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (376.75, 245.45, 396.43, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (396.43, 245.93, 396.91001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (396.43, 245.45, 396.91001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (396.91, 245.45, 416.59000000000003, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (416.59, 245.93, 417.06998, 273.53000000000003), Width: 0.47998000000001184, Height: 27.600000000000023
Table Coordinates: (416.59, 245.45, 417.06998, 245.92998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (417.07, 245.45, 436.63, 245.92998), Width: 19.560000000000002, Height: 0.47998000000001184
Table Coordinates: (436.63, 245.93, 437.10998, 273.53000000000003), Width: 0.47998000000001184, Height: 27.600000000000023
Table Coordinates: (436.63, 245.45, 437.10998, 245.92998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (437.11, 245.45, 456.79, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (456.79, 245.93, 457.27001, 273.53000000000003), Width: 0.48000999999999294, Height: 27.600000000000023
Table Coordinates: (456.79, 245.45, 457.27001, 245.92998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (457.27, 245.45, 476.974, 245.92998), Width: 19.704000000000008, Height: 0.47998000000001184
Table Coordinates: (476.98, 245.93, 477.45998000000003, 273.53000000000003), Width: 0.47998000000001184, Height: 27.600000000000023
Table Coordinates: (476.98, 245.45, 477.45998000000003, 245.92998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (477.46, 245.45, 497.14, 245.92998), Width: 19.680000000000007, Height: 0.47998000000001184
Table Coordinates: (497.14, 245.93, 497.61998, 273.53000000000003), Width: 0.47998000000001184, Height: 27.600000000000023
Table Coordinates: (497.14, 245.45, 497.61998, 245.92998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (497.62, 245.45, 517.3, 245.92998), Width: 19.67999999999995, Height: 0.47998000000001184
Table Coordinates: (517.3, 245.93, 517.7799799999999, 273.53000000000003), Width: 0.479979999999955, Height: 27.600000000000023
Table Coordinates: (517.3, 245.45, 517.7799799999999, 245.92998), Width: 0.479979999999955, Height: 0.47998000000001184
Table Coordinates: (517.78, 245.45, 537.4599999999999, 245.92998), Width: 19.67999999999995, Height: 0.47998000000001184
Table Coordinates: (537.46, 245.93, 537.9400400000001, 273.53000000000003), Width: 0.4800400000000309, Height: 27.600000000000023
Table Coordinates: (537.46, 245.45, 537.9400400000001, 245.92998), Width: 0.4800400000000309, Height: 0.47998000000001184
Table Coordinates: (537.94, 245.45, 557.62, 245.92998), Width: 19.67999999999995, Height: 0.47998000000001184
Table Coordinates: (557.62, 245.93, 558.09998, 273.53000000000003), Width: 0.479979999999955, Height: 27.600000000000023
Table Coordinates: (557.62, 245.45, 558.09998, 245.92998), Width: 0.479979999999955, Height: 0.47998000000001184
Table Coordinates: (557.62, 245.45, 558.09998, 245.92998), Width: 0.479979999999955, Height: 0.47998000000001184
Table Coordinates: (0.0, -0.099976, 612.1, 792.000024), Width: 612.1, Height: 792.1
Table Coordinates: (128.06, 373.15, 128.54001, 373.62998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (128.06, 373.15, 128.54001, 373.62998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (128.54, 373.15, 209.084, 373.62998), Width: 80.54400000000001, Height: 0.47998000000001184
Table Coordinates: (209.09, 373.15, 209.57001, 373.62998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (209.57, 373.15, 299.09, 373.62998), Width: 89.51999999999998, Height: 0.47998000000001184
Table Coordinates: (299.09, 373.15, 299.56998, 373.62998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (299.57, 373.15, 398.114, 373.62998), Width: 98.54399999999998, Height: 0.47998000000001184
Table Coordinates: (398.11, 373.15, 398.59001, 373.62998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (398.59, 373.15, 483.57399999999996, 373.62998), Width: 84.98399999999998, Height: 0.47998000000001184
Table Coordinates: (483.58, 373.15, 484.05998, 373.62998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (483.58, 373.15, 484.05998, 373.62998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (128.06, 356.93, 128.54001, 373.154), Width: 0.48000999999999294, Height: 16.22399999999999
Table Coordinates: (209.09, 356.93, 209.57001, 373.154), Width: 0.48000999999999294, Height: 16.22399999999999
Table Coordinates: (299.09, 356.93, 299.56998, 373.154), Width: 0.47998000000001184, Height: 16.22399999999999
Table Coordinates: (398.11, 356.93, 398.59001, 373.154), Width: 0.48000999999999294, Height: 16.22399999999999
Table Coordinates: (483.58, 356.93, 484.05998, 373.154), Width: 0.47998000000001184, Height: 16.22399999999999
Table Coordinates: (128.06, 356.45, 128.54001, 356.93001), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (128.54, 356.45, 209.084, 356.93001), Width: 80.54400000000001, Height: 0.48000999999999294
Table Coordinates: (209.09, 356.45, 209.57001, 356.93001), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (209.57, 356.45, 299.09, 356.93001), Width: 89.51999999999998, Height: 0.48000999999999294
Table Coordinates: (299.09, 356.45, 299.56998, 356.93001), Width: 0.47998000000001184, Height: 0.48000999999999294
Table Coordinates: (299.57, 356.45, 398.114, 356.93001), Width: 98.54399999999998, Height: 0.48000999999999294
Table Coordinates: (398.11, 356.45, 398.59001, 356.93001), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (398.59, 356.45, 483.57399999999996, 356.93001), Width: 84.98399999999998, Height: 0.48000999999999294
Table Coordinates: (483.58, 356.45, 484.05998, 356.93001), Width: 0.47998000000001184, Height: 0.48000999999999294
Table Coordinates: (128.06, 340.37, 128.54001, 356.45), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (209.09, 340.37, 209.57001, 356.45), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (299.09, 340.37, 299.56998, 356.45), Width: 0.47998000000001184, Height: 16.079999999999984
Table Coordinates: (398.11, 340.37, 398.59001, 356.45), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (483.58, 340.37, 484.05998, 356.45), Width: 0.47998000000001184, Height: 16.079999999999984
Table Coordinates: (128.06, 339.89, 128.54001, 340.36998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (128.54, 339.89, 209.084, 340.36998), Width: 80.54400000000001, Height: 0.47998000000001184
Table Coordinates: (209.09, 339.89, 209.57001, 340.36998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (209.57, 339.89, 299.09, 340.36998), Width: 89.51999999999998, Height: 0.47998000000001184
Table Coordinates: (299.09, 339.89, 299.56998, 340.36998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (299.57, 339.89, 398.114, 340.36998), Width: 98.54399999999998, Height: 0.47998000000001184
Table Coordinates: (398.11, 339.89, 398.59001, 340.36998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (398.59, 339.89, 483.57399999999996, 340.36998), Width: 84.98399999999998, Height: 0.47998000000001184
Table Coordinates: (483.58, 339.89, 484.05998, 340.36998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (128.06, 323.81, 128.54001, 339.89), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (209.09, 323.81, 209.57001, 339.89), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (299.09, 323.81, 299.56998, 339.89), Width: 0.47998000000001184, Height: 16.079999999999984
Table Coordinates: (398.11, 323.81, 398.59001, 339.89), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (483.58, 323.81, 484.05998, 339.89), Width: 0.47998000000001184, Height: 16.079999999999984
Table Coordinates: (128.06, 323.33, 128.54001, 323.80998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (128.54, 323.33, 209.084, 323.80998), Width: 80.54400000000001, Height: 0.47998000000001184
Table Coordinates: (209.09, 323.33, 209.57001, 323.80998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (209.57, 323.33, 299.09, 323.80998), Width: 89.51999999999998, Height: 0.47998000000001184
Table Coordinates: (299.09, 323.33, 299.56998, 323.80998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (299.57, 323.33, 398.114, 323.80998), Width: 98.54399999999998, Height: 0.47998000000001184
Table Coordinates: (398.11, 323.33, 398.59001, 323.80998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (398.59, 323.33, 483.57399999999996, 323.80998), Width: 84.98399999999998, Height: 0.47998000000001184
Table Coordinates: (483.58, 323.33, 484.05998, 323.80998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (128.06, 307.13, 128.54001, 323.33), Width: 0.48000999999999294, Height: 16.19999999999999
Table Coordinates: (209.09, 307.13, 209.57001, 323.33), Width: 0.48000999999999294, Height: 16.19999999999999
Table Coordinates: (299.09, 307.13, 299.56998, 323.33), Width: 0.47998000000001184, Height: 16.19999999999999
Table Coordinates: (398.11, 307.13, 398.59001, 323.33), Width: 0.48000999999999294, Height: 16.19999999999999
Table Coordinates: (483.58, 307.13, 484.05998, 323.33), Width: 0.47998000000001184, Height: 16.19999999999999
Table Coordinates: (128.06, 306.65, 128.54001, 307.12998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (128.54, 306.65, 209.084, 307.12998), Width: 80.54400000000001, Height: 0.47998000000001184
Table Coordinates: (209.09, 306.65, 209.57001, 307.12998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (209.57, 306.65, 299.09, 307.12998), Width: 89.51999999999998, Height: 0.47998000000001184
Table Coordinates: (299.09, 306.65, 299.56998, 307.12998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (299.57, 306.65, 398.114, 307.12998), Width: 98.54399999999998, Height: 0.47998000000001184
Table Coordinates: (398.11, 306.65, 398.59001, 307.12998), Width: 0.48000999999999294, Height: 0.47998000000001184
Table Coordinates: (398.59, 306.65, 483.57399999999996, 307.12998), Width: 84.98399999999998, Height: 0.47998000000001184
Table Coordinates: (483.58, 306.65, 484.05998, 307.12998), Width: 0.47998000000001184, Height: 0.47998000000001184
Table Coordinates: (128.06, 290.57, 128.54001, 306.65), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (128.06, 290.09, 128.54001, 290.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (128.06, 290.09, 128.54001, 290.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (128.54, 290.09, 209.084, 290.57000999999997), Width: 80.54400000000001, Height: 0.48000999999999294
Table Coordinates: (209.09, 290.57, 209.57001, 306.65), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (209.09, 290.09, 209.57001, 290.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (209.57, 290.09, 299.09, 290.57000999999997), Width: 89.51999999999998, Height: 0.48000999999999294
Table Coordinates: (299.09, 290.57, 299.56998, 306.65), Width: 0.47998000000001184, Height: 16.079999999999984
Table Coordinates: (299.09, 290.09, 299.56998, 290.57000999999997), Width: 0.47998000000001184, Height: 0.48000999999999294
Table Coordinates: (299.57, 290.09, 398.114, 290.57000999999997), Width: 98.54399999999998, Height: 0.48000999999999294
Table Coordinates: (398.11, 290.57, 398.59001, 306.65), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (398.11, 290.09, 398.59001, 290.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (398.59, 290.09, 483.57399999999996, 290.57000999999997), Width: 84.98399999999998, Height: 0.48000999999999294
Table Coordinates: (483.58, 290.57, 484.05998, 306.65), Width: 0.47998000000001184, Height: 16.079999999999984
Table Coordinates: (483.58, 290.09, 484.05998, 290.57000999999997), Width: 0.47998000000001184, Height: 0.48000999999999294
Table Coordinates: (483.58, 290.09, 484.05998, 290.57000999999997), Width: 0.47998000000001184, Height: 0.48000999999999294
Table Coordinates: (538.54, 230.45, 558.0999999999999, 231.76999999999998), Width: 19.559999999999945, Height: 1.3199999999999932
Table Coordinates: (404.83, 198.17, 449.95, 199.48999999999998), Width: 45.120000000000005, Height: 1.3199999999999932
Table Coordinates: (0.0, -0.099976, 612.1, 792.000024), Width: 612.1, Height: 792.1
Table Coordinates: (177.62, 552.82, 250.244, 554.0200000000001), Width: 72.624, Height: 1.2000000000000455
Table Coordinates: (399.91, 552.82, 477.934, 554.0200000000001), Width: 78.024, Height: 1.2000000000000455
Table Coordinates: (0.0, -0.099976, 612.1, 792.000024), Width: 612.1, Height: 792.1
Table Coordinates: (66.744, 687.34, 142.224, 688.5400000000001), Width: 75.47999999999999, Height: 1.2000000000000455
Table Coordinates: (180.62, 547.66, 257.924, 548.86), Width: 77.30399999999997, Height: 1.2000000000000455
Table Coordinates: (158.18, 520.03, 364.63, 521.23), Width: 206.45, Height: 1.2000000000000455
Table Coordinates: (0.0, -0.099976, 612.1, 792.000024), Width: 612.1, Height: 792.1
Table Coordinates: (389.95, 369.67, 439.15, 370.87), Width: 49.19999999999999, Height: 1.1999999999999886
Table Coordinates: (0.0, -0.099976, 612.1, 792.000024), Width: 612.1, Height: 792.1
Table Coordinates: (122.66, 350.09, 123.14, 350.57000999999997), Width: 0.480000000000004, Height: 0.48000999999999294
Table Coordinates: (122.66, 350.09, 123.14, 350.57000999999997), Width: 0.480000000000004, Height: 0.48000999999999294
Table Coordinates: (123.14, 350.09, 203.684, 350.57000999999997), Width: 80.544, Height: 0.48000999999999294
Table Coordinates: (203.69, 350.09, 204.17, 350.57000999999997), Width: 0.47999999999998977, Height: 0.48000999999999294
Table Coordinates: (204.17, 350.09, 293.69, 350.57000999999997), Width: 89.52000000000001, Height: 0.48000999999999294
Table Coordinates: (293.69, 350.09, 294.17001, 350.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (294.17, 350.09, 392.714, 350.57000999999997), Width: 98.54399999999998, Height: 0.48000999999999294
Table Coordinates: (392.71, 350.09, 393.19001, 350.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (393.19, 350.09, 478.174, 350.57000999999997), Width: 84.98399999999998, Height: 0.48000999999999294
Table Coordinates: (478.18, 350.09, 478.66001, 350.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (478.18, 350.09, 478.66001, 350.57000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (122.66, 334.01, 123.14, 350.09), Width: 0.480000000000004, Height: 16.079999999999984
Table Coordinates: (203.69, 334.01, 204.17, 350.09), Width: 0.47999999999998977, Height: 16.079999999999984
Table Coordinates: (293.69, 334.01, 294.17001, 350.09), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (392.71, 334.01, 393.19001, 350.09), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (478.18, 334.01, 478.66001, 350.09), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (122.66, 333.53, 123.14, 334.01000999999997), Width: 0.480000000000004, Height: 0.48000999999999294
Table Coordinates: (123.14, 333.53, 203.684, 334.01000999999997), Width: 80.544, Height: 0.48000999999999294
Table Coordinates: (203.69, 333.53, 204.17, 334.01000999999997), Width: 0.47999999999998977, Height: 0.48000999999999294
Table Coordinates: (204.17, 333.53, 293.69, 334.01000999999997), Width: 89.52000000000001, Height: 0.48000999999999294
Table Coordinates: (293.69, 333.53, 294.17001, 334.01000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (294.17, 333.53, 392.714, 334.01000999999997), Width: 98.54399999999998, Height: 0.48000999999999294
Table Coordinates: (392.71, 333.53, 393.19001, 334.01000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (393.19, 333.53, 478.174, 334.01000999999997), Width: 84.98399999999998, Height: 0.48000999999999294
Table Coordinates: (478.18, 333.53, 478.66001, 334.01000999999997), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (122.66, 317.33, 123.14, 333.53), Width: 0.480000000000004, Height: 16.19999999999999
Table Coordinates: (203.69, 317.33, 204.17, 333.53), Width: 0.47999999999998977, Height: 16.19999999999999
Table Coordinates: (293.69, 317.33, 294.17001, 333.53), Width: 0.48000999999999294, Height: 16.19999999999999
Table Coordinates: (392.71, 317.33, 393.19001, 333.53), Width: 0.48000999999999294, Height: 16.19999999999999
Table Coordinates: (478.18, 317.33, 478.66001, 333.53), Width: 0.48000999999999294, Height: 16.19999999999999
Table Coordinates: (122.66, 316.85, 123.14, 317.33001), Width: 0.480000000000004, Height: 0.48000999999999294
Table Coordinates: (123.14, 316.85, 203.684, 317.33001), Width: 80.544, Height: 0.48000999999999294
Table Coordinates: (203.69, 316.85, 204.17, 317.33001), Width: 0.47999999999998977, Height: 0.48000999999999294
Table Coordinates: (204.17, 316.85, 293.69, 317.33001), Width: 89.52000000000001, Height: 0.48000999999999294
Table Coordinates: (293.69, 316.85, 294.17001, 317.33001), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (294.17, 316.85, 392.714, 317.33001), Width: 98.54399999999998, Height: 0.48000999999999294
Table Coordinates: (392.71, 316.85, 393.19001, 317.33001), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (393.19, 316.85, 478.174, 317.33001), Width: 84.98399999999998, Height: 0.48000999999999294
Table Coordinates: (478.18, 316.85, 478.66001, 317.33001), Width: 0.48000999999999294, Height: 0.48000999999999294
Table Coordinates: (122.66, 300.77, 123.14, 316.84999999999997), Width: 0.480000000000004, Height: 16.079999999999984
Table Coordinates: (203.69, 300.77, 204.17, 316.84999999999997), Width: 0.47999999999998977, Height: 16.079999999999984
Table Coordinates: (293.69, 300.77, 294.17001, 316.84999999999997), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (392.71, 300.77, 393.19001, 316.84999999999997), Width: 0.48000999999999294, Height: 16.079999999999984
Table Coordinates: (478.18, 300.77, 478.66001, 316.84999999999997), Width: 0.48000999999999294, Height: 16.079999999999984
